business_id,stars,Alcohol,Ambience_casual,Ambience_classy,BestNights_friday,BestNights_saturday,BikeParking,BusinessAcceptsCreditCards,BusinessParking_lot,BusinessParking_street,Caters,DogsAllowed,DriveThru,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_lunch,GoodForMeal_dinner,HappyHour,HasTV,NoiseLevel,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,WiFi
6ftc_EWY5lz4z1ru2JxksA,3.5,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,1,0.0,0,0,1,0,0.0
5LfCqtP9rUEN9lzMZ1Q6WQ,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,1,0,0,0.5,0,0,1,0,0.0
uTEUhzXyLaFSYYv1AHOv_Q,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
1ddqdY_piKp-abaZ-bGRSA,3.5,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.33,0,0,1,0.67,1,1,1,1,0.0
UjUrVT2_vI6X8E08RBRnOA,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,0,0,0.0
OxBZqeYH5xuusEPp9ml7-g,4.0,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,1,0,1,0.0,0,0,1,1,0.0
H6C8W2KWgT0E0AZOeO4WAQ,3.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0.33,0,0,1,0.33,1,0,1,0,1.0
ipeqBIxJlQ1090ZCvXF0wg,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,1,0,1,0,0.0
6yIf8bkxnIQqa2qja3QdRA,4.5,0.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.33,0,0,0,0,0.0
kbUeqMV5NzSHVVzJURSuBA,4.0,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0.33,1,1,0,0.0,0,0,1,1,1.0
ZTkUPKhgLBpEbNDo8Mi2xQ,4.5,1.0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.33,1,0,0,0.33,0,1,0,1,1.0
yIwyHB7OfGl8pyQ3BXwWZg,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,1,0,0,0.5,0,0,0,0,0.0
34Eqv8jXgxg_EEwcsNgeeg,4.0,0.0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0.33,1,0,1,0.33,0,0,1,0,0.0
XkveGZ8pr9TL5bZCqmzuhA,4.5,0.0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.33,1,0,0,0.0,0,0,1,1,1.0
-loV4cB2Uh9TCltTRgGzWQ,4.0,0.0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0.0,0,1,1,0.33,0,0,1,0,0.0
FM81cYp1irTPZTKD-bXWzw,4.5,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
U3saPC_3AAzX4PgAKmvKrw,4.0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0.0,0,0,1,0,0.0
B6fIXw9UyF06mXmHPMnFwg,2.5,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,0,0.0
BW74heZbDDgEDQx7O76-RA,2.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.67,0,0,1,0.33,0,0,1,0,0.0
6p1ef8veye7qmetHBjxrLw,4.5,0.5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.33,1,0,1,0.33,0,1,1,0,1.0
fnO03-RX7UDC1TzXETWEsQ,3.5,1.0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,1,0,1,0,1.0
aKNrCfmR0bgdXzYcviL1ZA,2.0,0.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,0,0,1.0
VmxGFqtplC3yIOClQ3Tulg,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.5,0,0,1,0,0.0
byb88TuDmgiobijc0pAuog,5.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33,1,1,0,0.5,0,0,1,0,0.0
diDdL98K5KhhzDdEzoS3GA,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,1,0.0,0,0,1,0,0.0
eyCpi9KeQzvUJLdUKZobhw,4.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,1,0,0.0
jVNdNPCkuqGYXqsfmxKZdw,1.5,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,1,1,1,0.0,0,0,0,0,1.0
caYHsI0eWE0UyEcSm04uMQ,5.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.33,1,0,0,0.0,0,0,1,0,0.0
nXOpWpVADGm7yTmqTlOA2A,4.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0.33,0,0,1,0.0,0,1,1,0,0.0
1qTX8_QGGmtLP1JvOuAxfg,3.0,0.0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0.0,1,1,1,0.0,0,0,1,0,1.0
YtFo2Mg-tNkWHz8ZYVMDVg,4.0,0.5,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0.33,1,1,1,1,1.0
3UNVLnSl5TixH1vaddpiTQ,4.5,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33,1,1,0,0.5,0,0,1,0,0.0
NP7q81_jiW9i_n-voRwpfg,2.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
NLl8h7OgAmqdSJJbzmN7kg,2.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,0,0.0
3hmjz4VDytVaPy7drmvnDw,2.5,0.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
Z7VLAOmZIXWfM368YUTl_w,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,1,1,1,0.33,0,0,1,0,0.0
1T9F7iLDFAYWJvif1RKneg,4.0,0.5,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.33,1,0,1,0,1.0
XJ1KN2kQGBIo8h1nWvZNzw,3.5,1.0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.33,1,1,1,1,1.0
RJp_TR9TOfq1egMAnCR2gw,4.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0.33,0,0,1,0.0,0,1,1,0,1.0
zADmLGvGSO0-ea9CPj_vJA,3.5,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,1,1,1,0.0,0,0,1,0,0.0
OrWEym3KXdX45kFlxlIF4g,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.5,0,0,0,0,0.0
zwGvMQ7Nw0VwqLUYDuxRXQ,3.5,1.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,1,0,1,0.33,0,0,1,0,0.0
O2FfwKUDrOpkjvPxxL9_uw,4.0,0.0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0.33,0,1,1,0.33,0,0,1,0,0.0
S_xC9Xf3FNm1Bz6DCLmSuQ,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,1,0,1,0,0.0
5HkAwdJbFxvvAKp6AhMkpA,3.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.33,1,1,1,0.0,0,0,1,0,0.0
VO_MNlz8rXOAsToaaaP1Kg,2.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
-yCrdNTk4RzUax2FJusa5g,2.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.67,0,0,1,0.33,0,0,1,0,0.0
SEWYaGpr7XxcLSQFYSV3iQ,3.5,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.33,0,1,1,0,1.0
FSb8rGb71GbJt48E-t4w5Q,3.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.33,0,0,1,0.33,0,0,1,0,0.0
7uFQqkUJUNu8XBo1nh8DTw,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.33,0,0,1,0,0.0
R4GCuKgcG_CvlNzruytDQw,4.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,1,0,1,0.5,0,0,1,0,0.0
37lC8Vo0L3pVIdsyxRVw5A,5.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,0,0,0.0
LZzDvgfpkd4nI3E4L9wF1w,3.5,1.0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0.33,1,1,1,0.33,1,0,1,1,1.0
aiqbuqwA8ZyTuu4W5JaD3g,4.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.33,1,0,1,0.0,0,0,0,0,1.0
3BjBtmb_DRCwSx39sC2NSw,3.0,0.5,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0.33,0,1,1,0.33,1,1,1,1,0.0
sFSM33WAOHufdVa7qE8zGQ,3.0,0.5,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0.33,0,1,1,0.33,0,0,1,0,0.0
i08zYutbnFK_bT-fYw8Vlw,4.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.33,1,0,0,0.33,0,0,1,1,0.0
jbKBS0fu1K948Oa-l1JWQg,2.5,0.5,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0.33,0,1,1,0.33,0,0,1,1,1.0
SQLR69gbo44FL1zhGA4sIA,4.5,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.33,0,0,1,1,0.0
L6nFEVCqjJ_7apjrT0kx5g,3.5,1.0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0.33,1,0,1,0.33,0,0,1,0,1.0
tthy48ZIX_wfY8Dy0Dvg6w,4.5,0.5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.33,1,0,1,0.67,1,1,0,1,1.0
gpHpa-Q-6v1TAOPmKbmReg,3.0,0.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.33,1,0,1,0,0.0
3YeGKN_HFj--UmzZrYviPA,4.5,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,1,1,1.0
8vTvAp0kb5a6eoAU-XO0Eg,4.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
qZxU6X79h8lH_7z6VcxMAQ,4.5,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.33,1,1,0,0.5,0,0,1,0,0.0
72H2mtzrg7A8KZjx7BEZjw,3.0,0.5,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.33,0,1,0,0.0,0,1,1,1,0.0
0oSSjekU-3GR8gselReWnA,4.5,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.33,1,1,1,1.0,1,1,1,1,0.0
4rG4tJF2EC2CfYvBu_uqpQ,3.5,1.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.33,1,1,1,0.33,1,1,1,0,1.0
kvb0a9FiFs9UXWxE6q-5DA,4.5,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0.0,0,0,1,0,0.0
esDCxWl4AYm1Q-ryQ1MVmw,4.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.33,0,0,0,0,1.0
PG8J71SW92ACgz1hJWrzRQ,5.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,1,1,1,1.0
2KIDQyTh-HzLxOUEDqtDBg,4.5,0.5,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0.33,0,1,1,0.33,0,0,0,0,0.0
FNZv0KeC2cv_TOsAtqtuhA,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,0,0.5,0,0,1,0,0.0
78yGUXkvlchM94xegg6rpg,2.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
PoaNRg8e1QpLehz4Cocebw,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.5,0,0,1,0,0.0
OyA6RIKv-2ZeUZF12V2xOA,4.5,0.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0.33,0,0,1,0.0,0,0,1,0,1.0
vgGA8DaA5F4GXdG6y_WBog,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.33,0,0,1,0,0.0
_cK526t2R3gqCHpEbwbUtg,3.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
x3NV8IzY_1-3SSmONbjEGg,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,1,0,0.0
f9tOAO-RLCvA-uptJATrSA,1.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.33,1,1,0,0.5,0,0,1,1,0.0
XOhNksXxdqHhKjvO5ISUSQ,5.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,1,0,1,1,0.0
wNndR5Qq-iBbpNF0hq8fmA,3.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
ed3iNfVUBpCABJLzE8QeYg,3.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
k3sED9tpGEOtzhGxvcxTrw,3.0,0.5,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,0,1,1,0.0,0,0,1,0,0.0
lUiY3W4JOdpWBXq32KvDGw,3.0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0.0,1,0,1,0.33,1,0,1,0,1.0
OR0TJSNiMqxUTR7f9PmX1w,3.5,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.33,0,0,1,0.5,0,0,0,0,0.0
hkO3q6VyMNn7BYUkqgdf2A,4.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1,1,0.33,1,1,1,1,1.0
rmXNvfNTeYf-8qObrSfMbg,4.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
rnXMM1jS9BMFabndBC-bkw,4.0,0.5,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,0,1,1,1,0.0
fDZ0K02rYnbDht2STz2GCQ,4.5,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.33,1,1,0,0.5,0,0,1,0,0.0
t0R0LrZhC1__U4dTLNX9gA,3.5,0.5,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0.33,0,0,1,0.33,1,0,1,0,0.5
UrGRbxzIc7BL0wzYmwha4g,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,1,1,0.33,0,0,1,0,0.0
u9VBun-zmcF59afKELs_NQ,3.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,1,1,0.0,0,0,1,0,1.0
Xk1KI_9MqBMwu8QY0GYyxQ,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.33,0,1,1,1,0.0
rlBB-B-nAusvJYaPFlGcUw,2.5,0.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
8ZnR7NQ6Ya-0GsKCIX7clA,4.0,0.0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0.33,0,1,0,0.5,1,0,1,1,1.0
R-EoysIkhjXJrIUvEgYYLg,3.5,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
3xbQTtxQ9TxkwbY7JiMxeQ,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.0,0,0,0,0,0.0
UljbSHv00PKS6YUnnCiSZA,4.0,0.0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.33,0,0,1,0,0.0
Su0N7Lv_8AiV8xaV81WrVg,4.5,0.0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0.33,1,0,1,0.0,0,0,1,0,1.0
I4Szupt_YHzR9dczcNzfeA,4.0,1.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.67,1,0,1,0.0,0,0,1,0,0.0
Qbb6nFPzPgvyCDvCd7OHqA,1.0,0.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.67,0,1,1,0.0,0,0,1,0,1.0
2VgdPHszJdhOxzVFBbUPAA,4.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.33,0,0,1,0,0.0
p6n22yw61I_8qOMb81Myig,3.5,1.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.67,0,0,1,0.33,0,0,1,0,0.0
uxZENO1iy7tz8MK77L3_GQ,4.0,0.5,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0.33,1,1,0,0.0,0,0,1,0,1.0
TZcCug_SOFCwZYOur2Y6Lw,2.5,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.67,0,1,1,0.33,1,0,1,0,1.0
oz5GyYc_R2-CB10nrV1Psw,4.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.33,1,1,0,0.5,0,0,1,1,1.0
3SI6DwinzZEFPfsFNWmQDg,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,1,0,1,0.5,0,0,1,0,0.0
jGn6f8Y8A9mnNlVSc4lAJQ,4.5,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.0,1,1,1,0.33,1,1,1,1,1.0
aL-G_v3R3cYkXQXjS-Kdfg,2.5,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
yIo459QOqyvzkkLHWdg5Vw,4.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,0,1,0.0,0,0,1,0,0.0
i719LGyergZyNfi4kfqskA,4.0,0.5,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0.33,1,0,1,0.33,1,0,0,0,0.0
4wDo72kKuceoLw8Uu_Y_RQ,4.5,1.0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0.33,1,0,1,0.33,1,1,1,1,0.0
sbPJPw8rlJBJsJC1G5OZaQ,3.5,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.33,0,0,1,0,1.0
1lC4dy6jlB2tBdBWbocO7Q,2.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,1,1,1,0.0,0,0,1,0,1.0
RaQzmFjnotsXmyXdefzFog,3.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.33,0,1,1,0,0.0
0mztD2NKpgV2sxWfaaOciQ,4.5,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0.33,0,0,1,0,0.0
83ZvbJy_Hf49mO4f2C8oxA,1.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
NGbyNFSypcmnGt-ofPwESQ,3.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,1.0
6f8dXcqMrNPMHm1fXFQQbg,4.0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0.33,0,0,1,1,1.0
4phSC3w3422K6SUJgmJw7w,4.5,0.0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0.0,0,1,0,0.0,0,1,1,1,0.0
qWZT1X1w0Yn6uo-fbD1u0Q,2.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,1,0,0.0
3O44PGRDlIxmikUL_J5Vww,2.0,1.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0.67,1,1,1,0.33,0,0,1,0,1.0
ZoSDp6Ycoy9H2spud3PYqQ,4.5,1.0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0.33,0,0,1,0.33,1,1,1,1,0.0
4jTphCNpMglf3YZzRoMQLw,2.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.67,1,0,1,0.33,0,0,1,0,0.0
A4-2jEraYJ2w2grn_uXlHw,4.5,1.0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.33,0,0,1,0.67,1,1,1,1,0.0
H51z9NkeiIIyaVl6l6MMww,3.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.33,1,0,0,0.33,0,1,0,0,0.0
eLS3G2FMhq1kJ5obGYsG0Q,1.5,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.33,1,1,0,0.0,0,0,1,0,0.0
PWDs_jH_xluHbYHq-9ZhFA,3.5,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,0,0.33,0,0,1,0,0.0
lQkFokea7UKZ_MJz6RwQOg,4.5,0.5,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0.33,0,0,1,0.33,0,0,1,0,0.0
tSYurUI_eSFBW2100s6bWA,4.5,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.33,0,1,0,0.33,0,1,1,1,0.0
lFbBGVLlljaggRLlg3xY3g,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,1,0,0,0.0
6h4f17Hkmm7JNf_eYbe4Lg,2.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,0,0,0.0
I6AzZdywixry7O-c0GXDEQ,3.0,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,0,1,0.0,0,0,1,0,0.0
ZegbzWP56yvDzwCI5FHOVw,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,1,0,0.0
pVqguAppAQifRW6UzLwykA,4.0,0.5,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.33,0,1,1,0.33,1,1,0,0,1.0
g5GS2Mr42rKXzFrzea5GJw,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,0,0,0.0
h8TJV8clolcjqp9aFV4OjQ,4.5,0.0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0.33,1,1,1,0.0,1,1,1,1,1.0
A-J4oCKxiwBV6xV1AGyAyA,3.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.33,1,1,1,0,0.0
LWtgfj7pzx0mVTiAnQTWDw,3.5,0.5,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0.33,1,1,1,0.33,0,0,1,0,0.0
vd7LTCGyxHOeO8FnWVbHzw,3.0,0.0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0.33,1,1,1,0.0,0,0,1,0,1.0
4wqoHIhvcH8KagsYOXH_hQ,3.0,0.0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0.33,0,1,1,0.0,0,0,1,1,1.0
rGZBKCaV2AV7Fm4tFtXxdw,1.5,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,0,0,0.0
eoH4nxBTSu6kf-41pWDwJQ,4.0,0.5,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,0,0,1,0,0.0
sor6oj-nuslOcSx7di4urA,4.0,0.0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.67,0,1,0,0.33,0,0,0,1,0.0
0aEyGFvCot0SS93wnysXuw,3.5,0.5,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.67,0,1,1,0.33,1,0,1,0,0.0
xD_2JRxuRYs7hGvYJjYOYg,3.5,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.33,1,1,1,0.67,1,0,1,0,0.0
zyFlGv7TXKquCmXrC8cp4Q,2.5,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.67,0,1,1,0.33,0,0,1,0,0.0
